"id","name","description","price","price_category","category","flowers","seasonality","occasion","url"
"xof_premium_042","A basket of roses ""Scarlet Sunset""","A vibrant 'Scarlet Sunset' basket filled with roses, available in various quantities.","2400","Premium","Premium","Roses","All-Season","Luxury","https://xoflowers.md/a-basket-of-roses-scarlet-sunset/"
"xof_premium_043","Basket with roses","A classic basket of roses, available in different sizes.","1900","Mid-Range","Premium","Rose","All-Season","Luxury","https://xoflowers.md/basket-with-roses/"
"xof_premium_044","Bouquet ""Sweet Autumn""","A sweet autumn-inspired bouquet with hydrangea and chrysanthemum, available in different quantities.","1300","Mid-Range","Premium","Hydrangea / chryzantema","All-Season","Luxury","https://xoflowers.md/bouquet-sweet-autumn/"
"xof_premium_045","Box with flowers ""White Love""","A pristine 'White Love' box arrangement with hydrangea, rose, eustoma, and orchid, available in two sizes.","1500","Mid-Range","Premium","Hydrangea / rose / eustoma / orchid","All-Season","Luxury","https://xoflowers.md/box-with-flowers-white-love/"
"xof_premium_046","Eustoma bouquet","A delicate bouquet composed entirely of eustoma, available in various quantities.","1050","Mid-Range","Premium","Eustoma","All-Season","Luxury","https://xoflowers.md/eustoma-bouquet/"
"xof_premium_047","Box with flowers ""A pearl of the soul""","A precious 'Pearl of the Soul' box arrangement with hydrangea, rose, tanacetum, eustoma, and peonies.","5500","Premium","Premium","Hydrangea / rose / tanacetum / eustoma / peonies","All-Season","Luxury","https://xoflowers.md/box-with-flowers-a-pearl-of-the-soul/"
"xof_premium_048","Bouquet ""The lilac moon""","A dreamy 'Lilac Moon' bouquet with hydrangea and rose.","2900","Premium","Premium","Hydrangea / rose","All-Season","Luxury","https://xoflowers.md/bouquet-the-lilac-moon/"
"xof_premium_049","Bouquet ""Blooming Worlds""","A beautiful bouquet representing blooming worlds.","2300","Premium","Premium","Mixed seasonal flowers","All-Season","Luxury","https://xoflowers.md/bouquet-blooming-worlds/"
"xof_premium_050","Bouquet ""Dolve Vita""","A sweet life bouquet with peonies, spray roses, and tanacetum.","2900","Premium","Premium","Peonies / roses spray / tanacetum","All-Season","Luxury","https://xoflowers.md/bouquet-dolce-vita/"
"xof_premium_051","Bouquet ""The beautiful garden""","A magnificent garden-inspired bouquet with hydrangea, rose, freesia, viburnum, and eucalyptus.","3000","Premium","Premium","Hydrangea / rose / freesia / viburnum / eucalyptus","All-Season","Luxury","https://xoflowers.md/bouquet-the-beautiful-garden/"
"xof_premium_052","Bouquet ""Pink Dreams""","A dreamy pink bouquet with peony, rose, and tanacetum.","3500","Premium","Premium","Peony / rose / tanacetum","All-Season","Luxury","https://xoflowers.md/bouquet-pink-dreams/"
"xof_premium_053","Bouquet ""The promise of love""","A romantic bouquet symbolizing the promise of love, with hydrangea and rose.","3150","Premium","Premium","Hydrangea / rose","All-Season","Luxury","https://xoflowers.md/bouquet-the-promise-of-love/"
"xof_premium_054","Composition in a basket ""Princess of Heart""","A charming basket composition for the 'Princess of Heart' with Roses Mondial and eucalyptus, available in various sizes.","2200","Premium","Premium","Roses Mondial / eucalyptus","All-Season","Luxury","https://xoflowers.md/composition-in-a-basket-princess-of-heart/"
"xof_premium_055","Bouquet ""Alpine lights""","A radiant 'Alpine Lights' bouquet with hydrangea, eustoma, and rose.","4000","Premium","Premium","Hydrangea / eustoma / rose","All-Season","Luxury","https://xoflowers.md/bouquet-alpine-lights/"
"xof_premium_056","Roses ""Pink Mondial""","A beautiful bouquet of 'Pink Mondial' roses, available in various quantities.","1600","Mid-Range","Premium","Roses Pink Mondial","All-Season","Luxury","https://xoflowers.md/roses-pink-mondial/"
"xof_premium_057","Bouquet ""Sea of feelings""","A vast 'Sea of Feelings' bouquet with hydrangea, orchid, eustoma, and eucalyptus.","5500","Premium","Premium","Hydrangea / orchid / eustoma / eucalyptus","All-Season","Luxury","https://xoflowers.md/bouquet-sea-of-feelings/"
"xof_premium_058","Bouquet ""A Swallow""","A graceful 'Swallow' bouquet with hydrangea, chrysanthemum, and rose.","2500","Premium","Premium","Hydrangea / chrysanthemum / rose","All-Season","Luxury","https://xoflowers.md/bouquet-a-swallow/"
"xof_premium_059","Bouquet ""Sounds of Symphony""","A harmonious 'Sounds of Symphony' bouquet with hydrangea and rose.","5500","Premium","Premium","Hydrangea / rose","All-Season","Luxury","https://xoflowers.md/bouquet-sounds-of-symphony/"
"xof_premium_060","Hydrangea bouquet","A lovely bouquet composed entirely of hydrangea, available in various quantities.","3700","Premium","Premium","Hydrangea","All-Season","Luxury","https://xoflowers.md/hydrangea-bouquet/"
"xof_premium_061","Basket ""Garden of Eden""","A lush 'Garden of Eden' basket with Roses Ocean Song, Roses Pink Mondial, Ranunculus, and Clooney Hanoi.","4750","Premium","Premium","Roses Ocean Song/Roses Pink Mondial/Ranunculus/Clooney Hanoi","All-Season","Luxury","https://xoflowers.md/basket-garden-of-eden/"
"xof_premium_062","Basket with roses Hermosa","A beautiful basket filled with Hermosa roses.","3200","Premium","Premium","Roses Hermosa","All-Season","Luxury","https://xoflowers.md/basket-with-roses-hermosa/"
"xof_premium_063","Flower basket","A delightful flower basket with rose, chrysanthemum, hydrangea, viburnum, and salal.","5000","Premium","Premium","Rose / chrysanthemum / hydrangea / viburnum / salal","All-Season","Luxury","https://xoflowers.md/flower-basket/"
"xof_premium_064","101 roses in a basket","A grand basket containing 101 red roses, available in various sizes.","2050","Premium","Premium","Red roses","All-Season","Luxury","https://xoflowers.md/101-roses-in-a-basket/"
"xof_premium_065","Monobouquet of colored gypsophila","A vibrant monobouquet made of colored gypsophila, available in various quantities.","900","Mid-Range","Premium","Colored gypsophila","All-Season","Luxury","https://xoflowers.md/monobouquet-of-colored-gypsophila/"
"xof_premium_066","Monobouquet of Ecuadorian roses","A stunning monobouquet of Ecuadorian roses and eucalyptus, available in various quantities.","1000","Mid-Range","Premium","Ecuadorian roses / Eucalypt","All-Season","Luxury","https://xoflowers.md/monobouquet-of-ecuadorian-roses/"
"xof_premium_067","Bouquet ""Garden""","A large bouquet of various flowers wrapped in branded paper combines extraordinary hydrangea, strong peony buds, airy 'rolls' of spray roses, and stylish chrysanthemum inflorescences. This bouquet amazes everyone with its absolute harmony and is suitable for any special event.","3200","Premium","Premium","Hydrangea / rose spray / peony / chrysanthemum","All-Season","Luxury","https://xoflowers.md/bouquet-garden/"
"xof_premium_068","Bouquet ""I love you""","'I love you' вЂ“ this is what florists from XРћstudio FLOWERS called a composition made from one variety of peonies. Peonies symbolize wealth, honor, and love in the language of flowers. Lush, delicate, fragrant bouquets of peonies are rightfully considered one of the best gifts for girls and women.","6200","Premium","Premium","Peony","All-Season","Luxury","https://xoflowers.md/bouquet-i-love-you/"
"xof_premium_069","Bouquet ""Kylie""","To create this magnificent bouquet, florists collected luxurious roses of the famous varieties Pink Expression, Pink Floyd, Julliet, and Silva PinkвЂ”a color palette that pleases the eye with its delicate freshness of shades.","4000","Premium","Premium","Roses: Expression, Pink Floyd, Julliet, Silva Pink","All-Season","Luxury","https://xoflowers.md/bouquet-kylie/"
"xof_premium_070","A box of seasonal peonies","Amazing peonies are favorites of the summer season and favorites of the floristry studio XOstudio FLOWERS. Their charm is enough to brighten up any occasion and delight the recipient. In our signature box, seasonal peonies sparkle and radiate morning freshness.","1500","Mid-Range","Premium","Seasonal peonies","All-Season","Luxury","https://xoflowers.md/a-box-of-seasonal-peonies/"
"xof_premium_071","Bouquet ""Sweet Love""","Florists collected Pink Floyd and Mandala roses in shades of chic pink into a delightful 'Sweet Love' bouquet. With long stems and a delicate aroma, roses are suitable as a gift to a loved one.","830","Mid-Range","Premium","Rose sort Pink Floyd / Rose sort Mandala","All-Season","Luxury","https://xoflowers.md/bouquet-sweet-love/"
"xof_mono_duo_001","Bouquet ""Marshmallow""","Luxurious monobouquet featuring peonies.","1200","Mid-Range","MONO/DUO bouquets","Peonies","All-Season","General","https://xoflowers.md/bouquet-marshmallow/"
"xof_mono_duo_002","Bouquet ""White hydrangea""","Elegant bouquet with white hydrangea and eucalyptus.","550","Budget","MONO/DUO bouquets","hydrangea / eucalyptus","All-Season","General","https://xoflowers.md/bouquet-white-hydrangea/"
"xof_mono_duo_003","Bouquet ""51 peonies""","A grand bouquet composed of 51 exquisite peonies.","5600","Premium","MONO/DUO bouquets","peony","All-Season","General","https://xoflowers.md/bouquet-51-peonies-mono-duo/"
"xof_mono_duo_004","Bouquet made of hydrangea and tanaceum","Beautiful bouquet featuring hydrangea and tanacetum.","2550","Premium","MONO/DUO bouquets","hydrangea / tanacetum","All-Season","General","https://xoflowers.md/bouquet-made-of-hydrangea-and-tanaceum/"
"xof_mono_duo_005","Bouquet made of hydrangea Verena Pink","A stunning bouquet exclusively made of Verena Pink hydrangeas.","4000","Premium","MONO/DUO bouquets","hydrangea","All-Season","General","https://xoflowers.md/bouquet-made-of-hydrangea-verena-pink/"
"xof_mono_duo_006","Bouquet made of light pink hydrangea","Charming bouquet composed solely of light pink hydrangeas.","3900","Premium","MONO/DUO bouquets","hydrangea","All-Season","General","https://xoflowers.md/bouquet-made-of-light-pink-hydrangea/"
"xof_mono_duo_007","Bouquet ""Coral""","Vibrant coral-colored bouquet with peony and viburnum.","650","Budget","MONO/DUO bouquets","peony / viburnum","All-Season","General","https://xoflowers.md/bouquet-coral/"
"xof_mono_duo_008","Bouquet ""Coral Blossom""","Exquisite coral blossom bouquet with peony and viburnum.","1550","Mid-Range","MONO/DUO bouquets","peony / viburnum","All-Season","General","https://xoflowers.md/bouquet-coral-blossom/"
"xof_mono_duo_009","Bouquet ""Sweetness of Feeling""","A sweet and heartfelt bouquet featuring hydrangea and peony.","4400","Premium","MONO/DUO bouquets","hydrangea / peony","All-Season","General","https://xoflowers.md/bouquet-sweetness-of-feeling-mono-duo/"
"xof_mono_duo_010","Bouquet ""Blue sky""","A serene 'Blue Sky' bouquet with hydrangea and peony.","4600","Premium","MONO/DUO bouquets","Hydrangea / peony","All-Season","General","https://xoflowers.md/bouquet-blue-sky-mono-duo/"
"xof_mono_duo_011","Bouquet ""Fragile Miracle""","A delicate and fragile miracle bouquet with hydrangea, peony, rose, and spray rose.","1800","Mid-Range","MONO/DUO bouquets","hydrangea / peony / rose / rose spray","All-Season","General","https://xoflowers.md/bouquet-fragile-miracle/"
"xof_mono_duo_012","Bouquet ""Cream""","Creamy bouquet featuring spray rose, tanacetum, and gerbera.","2100","Premium","MONO/DUO bouquets","rose spray / tanacetum / gerbera","All-Season","General","https://xoflowers.md/bouquet-cream/"
"xof_mono_duo_013","Bouquet ""Heart""","Heartfelt bouquet composed of spray roses.","1500","Mid-Range","MONO/DUO bouquets","rose spray","All-Season","General","https://xoflowers.md/bouquet-heart/"
"xof_mono_duo_014","Bouquet ""The warmth of hearts""","A warm bouquet expressing the warmth of hearts, with hydrangea and spray rose.","4300","Premium","MONO/DUO bouquets","hydrangea / rose spray","All-Season","General","https://xoflowers.md/bouquet-the-warmth-of-hearts/"
"xof_mono_duo_015","Bouquet ""French kiss""","A romantic 'French Kiss' bouquet composed of roses, available in various quantities.","1450","Mid-Range","MONO/DUO bouquets","rose","All-Season","General","https://xoflowers.md/bouquet-french-kiss/"
"xof_mono_duo_016","Bouquet ""Powdery charm""","A charming powdery-toned bouquet with rose, gerbera, and hydrangea.","1100","Mid-Range","MONO/DUO bouquets","rose / gerbera / hydrangea","All-Season","General","https://xoflowers.md/bouquet-powdery-charm/"
"xof_mono_duo_017","Bouquet ""The romance of the morning""","A romantic morning-inspired bouquet with rose and eucalyptus.","650","Budget","MONO/DUO bouquets","rose / eucalyptus","All-Season","General","https://xoflowers.md/bouquet-the-romance-of-the-morning/"
"xof_mono_duo_018","Bouquet ""A creamy dream""","A dreamy creamy-toned bouquet with rose and eucalyptus.","650","Budget","MONO/DUO bouquets","rose / eucalyptus","All-Season","General","https://xoflowers.md/bouquet-a-creamy-dream/"
"xof_mono_duo_019","Bouquet ""Lavender Caprice""","A capricious lavender-themed bouquet with hydrangea, rose, and genista.","1100","Mid-Range","MONO/DUO bouquets","hydrangea / rose / genista","All-Season","General","https://xoflowers.md/bouquet-lavender-caprice/"
"xof_mono_duo_020","Bouquet ""A milky sunset""","A soft 'Milky Sunset' bouquet with rose, wax flower, and spray rose.","1500","Mid-Range","MONO/DUO bouquets","rose / wax flower / rose spray","All-Season","General","https://xoflowers.md/bouquet-a-milky-sunset/"
"xof_mono_duo_021","Bouquet ""Reflex""","A reflective bouquet composed of spray roses.","1700","Mid-Range","MONO/DUO bouquets","Rose spray","All-Season","General","https://xoflowers.md/bouquet-reflex/"
"xof_mono_duo_022","Bouquet ""Warm Chords""","A warm and inviting bouquet composed of spray roses.","600","Budget","MONO/DUO bouquets","Rose spray","All-Season","General","https://xoflowers.md/bouquet-warm-chords/"
"xof_mono_duo_023","Bouquet ""Casanova""","A charming 'Casanova' bouquet with hydrangea and chrysanthemum.","3400","Premium","MONO/DUO bouquets","Hydrangea / chryzantema","All-Season","General","https://xoflowers.md/bouquet-casanova/"
"xof_mono_duo_024","Bouquet ""White Alaska""","A pristine 'White Alaska' bouquet with chrysanthemum and rose.","1200","Mid-Range","MONO/DUO bouquets","Chryzantema / rose","All-Season","General","https://xoflowers.md/bouquet-white-alaska/"
"xof_mono_duo_025","Bouquet ""Love language""","A bouquet that speaks the language of love, featuring hydrangea and lisianthus.","3200","Premium","MONO/DUO bouquets","Hydrangea / lisianthus","All-Season","General","https://xoflowers.md/bouquet-love-language/"
"xof_mono_duo_026","Flower buoquet ""Blue hydrangea""","Lovely blue hydrangea bouquet with germini.","550","Budget","MONO/DUO bouquets","Hydrangea / germini","All-Season","General","https://xoflowers.md/flower-buoquet-blue-hydrangea/"
"xof_mono_duo_027","Flower bouquet ""Hydrangea rose""","Charming flower bouquet with hydrangea and germini.","550","Budget","MONO/DUO bouquets","Hydrangea / germini","All-Season","General","https://xoflowers.md/flower-bouquet-hydrangea-rose/"
"xof_mono_duo_028","Bouquet ""Mojito""","A refreshing 'Mojito' bouquet with hydrangea and carnation.","4250","Premium","MONO/DUO bouquets","Hydrangea / carnation","All-Season","General","https://xoflowers.md/bouquet-mojito/"
"xof_mono_duo_029","Bouquet ""Cosmopolitan""","A sophisticated 'Cosmopolitan' bouquet with hydrangea and rose.","3750","Premium","MONO/DUO bouquets","Hydrangea / rose","All-Season","General","https://xoflowers.md/bouquet-cosmopolitan/"
"xof_mono_duo_030","Bouquet of peonies","A stunning bouquet composed solely of peonies.","6200","Premium","MONO/DUO bouquets","Peon","All-Season","General","https://xoflowers.md/bouquet-of-peonies-mono-duo/"
"xof_mono_duo_031","Bouquet ""Pink palette""","A beautiful pink palette bouquet with peony, spray rose, and rose.","2000","Premium","MONO/DUO bouquets","Peon / rose spray / rose","All-Season","General","https://xoflowers.md/bouquet-pink-palette/"
"xof_mono_duo_032","Bouquet ""Raspberry""","Sweet raspberry-inspired bouquet with peony and raspberry branches.","3350","Premium","MONO/DUO bouquets","Peon / raspberry branches","All-Season","General","https://xoflowers.md/bouquet-raspberry/"
"xof_mono_duo_033","Bouquet of coral peonies","Vibrant bouquet of coral peonies with eucalyptus, available in various quantities.","700","Budget","MONO/DUO bouquets","Peon / eucalypt","All-Season","General","https://xoflowers.md/bouquet-of-coral-peonies/"
"xof_mono_duo_034","Bouquet of pink peonies","Delicate bouquet of pink peonies with eucalyptus, available in various quantities.","570","Budget","MONO/DUO bouquets","Peon / eucalypt","All-Season","General","https://xoflowers.md/bouquet-of-pink-peonies/"
"xof_mono_duo_035","Bouquet ""Leo""","Striking 'Leo' bouquet with rose and viburnum.","1760","Mid-Range","MONO/DUO bouquets","Rose / Viburnum","All-Season","General","https://xoflowers.md/bouquet-leo/"
"xof_mono_duo_036","Bouquet ""Warmth""","A warm and inviting bouquet with peony and gerbera.","1750","Mid-Range","MONO/DUO bouquets","Peony / gerbera","All-Season","General","https://xoflowers.md/bouquet-warmth/"
"xof_mono_duo_037","Bouquet ""Avrora""","A radiant 'Avrora' bouquet with hydrangea and gerbera.","2550","Premium","MONO/DUO bouquets","Hydrangea / gerbera","All-Season","General","https://xoflowers.md/bouquet-avrora/"
"xof_mono_duo_038","Buchet ""Marshmallow""","Sweet marshmallow-inspired bouquet with peonies and oxypetalum.","1250","Mid-Range","MONO/DUO bouquets","Peonies / oxypetalum","All-Season","General","https://xoflowers.md/buchet-marshmallow-mono-duo/"
"xof_mono_duo_039","Bouquet ""Sarah""","Elegant 'Sarah' bouquet composed solely of peonies.","1650","Mid-Range","MONO/DUO bouquets","Peonies","All-Season","General","https://xoflowers.md/bouquet-sarah/"
"xof_mono_duo_040","Bouquet ""Kisses""","A sweet 'Kisses' bouquet with peony and hydrangea.","1100","Mid-Range","MONO/DUO bouquets","Pieony / hydrangea","All-Season","General","https://xoflowers.md/bouquet-kisses/"
"xof_mono_duo_041","Bouquet ""The scent of peonies""","Fragrant bouquet highlighting the scent of peonies and tanacetum.","1550","Mid-Range","MONO/DUO bouquets","Peonies / tanacetum","All-Season","General","https://xoflowers.md/bouquet-the-scent-of-peonies/"
"xof_mono_duo_042","Bouquet ""Summer sky""","A serene 'Summer Sky' bouquet with hydrangea, tanacetum, and eustoma.","3700","Premium","MONO/DUO bouquets","Hydrangea / tanacetum / eustoma","All-Season","General","https://xoflowers.md/bouquet-summer-sky/"
"xof_mono_duo_043","Bouquet ""Montreal Mix""","A charming 'Montreal Mix' bouquet with roses.","3600","Premium","MONO/DUO bouquets","Rose","All-Season","General","https://xoflowers.md/bouquet-montreal-mix/"
"xof_mono_duo_044","Bouquet ""Charm""","A delightful 'Charm' bouquet with peony and matiola.","565","Budget","MONO/DUO bouquets","Peony / matiola","All-Season","General","https://xoflowers.md/bouquet-charm/"
"xof_mono_duo_045","Bouquet ""Sweet Candy""","A sweet candy-like bouquet composed of spray roses.","1400","Mid-Range","MONO/DUO bouquets","Roses spray","All-Season","General","https://xoflowers.md/bouquet-sweet-candy/"
"xof_mono_duo_046","Bouquet ""Fresh""","A fresh bouquet with rose, chrysanthemum, and Turkish carnation.","720","Budget","MONO/DUO bouquets","Rose / chrysantema / Turkish carnation","All-Season","General","https://xoflowers.md/bouquet-fresh/"
"xof_mono_duo_047","Bouquet made of white roses","A classic bouquet composed entirely of white roses.","4400","Premium","MONO/DUO bouquets","Rose","All-Season","General","https://xoflowers.md/bouquet-made-of-white-roses-mono-duo/"
"xof_mono_duo_048","Bouquet made of hydrangea","Elegant bouquet made exclusively of hydrangeas.","1650","Mid-Range","MONO/DUO bouquets","Hydrangea","All-Season","General","https://xoflowers.md/bouquet-made-of-hydrangea/"
"xof_mono_duo_049","Bouquet ""La Fleur""","A beautiful 'La Fleur' bouquet with chrysanthemum, rose, and hydrangea.","2700","Premium","MONO/DUO bouquets","Chyzantema / rose / hydrangea","All-Season","General","https://xoflowers.md/bouquet-la-fleur-mono-duo/"
"xof_mono_duo_050","Bouquet ""Momo""","Charming 'Momo' bouquet featuring chrysanthemums.","850","Mid-Range","MONO/DUO bouquets","Chryzantema","All-Season","General","https://xoflowers.md/bouquet-momo/"
"xof_mono_duo_051","Bouquet XL","An extra-large bouquet featuring hydrangea and spray roses.","4600","Premium","MONO/DUO bouquets","Hydrangea / roses spray","All-Season","General","https://xoflowers.md/bouquet-xl-mono-duo/"
"xof_mono_duo_052","Bouquet ""Flight of tenderness""","A tender bouquet resembling a flight of tenderness, with rose and hydrangea.","900","Mid-Range","MONO/DUO bouquets","Rose / hydrangea","All-Season","General","https://xoflowers.md/bouquet-flight-of-tenderness/"
"xof_mono_duo_053","Bouquet ""Sweet paints""","Sweet colorful arrangement with spray roses and roses, available in S and M sizes.","1350","Mid-Range","MONO/DUO bouquets","Rose spray / rose","All-Season","General","https://xoflowers.md/bouquet-sweet-paints-mono-duo/"
"xof_mono_duo_054","Bouquet ""Mandarinos""","A vibrant 'Mandarinos' bouquet filled with roses.","2800","Premium","MONO/DUO bouquets","Roses","All-Season","General","https://xoflowers.md/bouquet-mandarinos-mono-duo/"
"xof_mono_duo_055","Bouquet ""I love you""","A heartfelt 'I Love You' bouquet featuring peonies.","6200","Premium","MONO/DUO bouquets","Peony","All-Season","General","https://xoflowers.md/bouquet-i-love-you-mono-duo/"
"xof_mono_duo_056","Bouquet ""Roses spray""","A charming bouquet composed of spray roses, available in various quantities.","1095","Mid-Range","MONO/DUO bouquets","Roses spray","All-Season","General","https://xoflowers.md/bouquet-roses-spray-mono-duo/"
"xof_mono_duo_057","Bouquet ""Lime sorbet""","A refreshing 'Lime Sorbet' bouquet featuring germini, available in various quantities.","410","Budget","MONO/DUO bouquets","Germini","All-Season","General","https://xoflowers.md/bouquet-lime-sorbet/"
"xof_mono_duo_058","Bouquet ""Aerobic""","An energetic 'Aerobic' bouquet composed of roses, available in various quantities.","850","Mid-Range","MONO/DUO bouquets","Roses","All-Season","General","https://xoflowers.md/bouquet-aerobic/"
"xof_mono_duo_059","Bouquet ""Eustoma""","A delicate bouquet composed entirely of eustoma, available in various quantities.","550","Budget","MONO/DUO bouquets","Eustoma","All-Season","General","https://xoflowers.md/bouquet-eustoma/"
"xof_mono_duo_060","Bouquet ""Mon ami""","A friendly 'Mon ami' bouquet with rose and genista, available in S, M, L sizes.","1250","Mid-Range","MONO/DUO bouquets","Trandafir / genista","All-Season","General","https://xoflowers.md/bouquet-mon-ami/"
"xof_mono_duo_061","Bouquet ""Gypsophila pink""","A lovely pink gypsophila bouquet, available in S and M sizes.","450","Budget","MONO/DUO bouquets","Gypsophila","All-Season","General","https://xoflowers.md/bouquet-gypsophila-pink/"
"xof_mono_duo_062","Bouquet ""Reverent tenderness""","A bouquet expressing reverent tenderness, featuring gerbera, available in various quantities.","545","Budget","MONO/DUO bouquets","Gerbera","All-Season","General","https://xoflowers.md/bouquet-reverent-tenderness/"
"xof_mono_duo_063","Bouquet ""Tender roses""","A delicate bouquet of tender roses, available in various quantities.","1050","Mid-Range","MONO/DUO bouquets","Roses","All-Season","General","https://xoflowers.md/bouquet-tender-roses/"
"xof_mono_duo_064","Bouquet ""Delicate Lace""","A refined 'Delicate Lace' bouquet with ranunculus, available in various quantities.","1680","Mid-Range","MONO/DUO bouquets","Ranunculus","All-Season","General","https://xoflowers.md/bouquet-delicate-lace/"
"xof_mono_duo_065","Bouquet ""Snow Queen""","A pristine 'Snow Queen' bouquet with ranunculus and asparagus.","1500","Mid-Range","MONO/DUO bouquets","Ranunculus / Asparagus","All-Season","General","https://xoflowers.md/bouquet-snow-queen/"
"xof_mono_duo_066","Heart ""LOVE IS""","A lovely heart-shaped arrangement with gypsophila, available in S, M, L sizes.","1250","Mid-Range","MONO/DUO bouquets","Gypsophila","All-Season","General","https://xoflowers.md/heart-love-is/"
"xof_mono_duo_067","Bouquet ""Sweety""","A sweet bouquet with Roses Pink Mondial and Aerobic spray roses, available in S and M sizes.","1550","Mid-Range","MONO/DUO bouquets","Roses Pink Mondial / Roses spray Aerobic","All-Season","General","https://xoflowers.md/bouquet-sweety/"
"xof_mono_duo_068","Bouquet ""Kylie""","A magnificent bouquet created from luxury roses of famous varieties Pink Expression, Pink Floyd, Julliet, and Silva Pink.","4000","Premium","MONO/DUO bouquets","Roses: Expression, Pink Floyd, Julliet, Silva Pink","All-Season","General","https://xoflowers.md/bouquet-kylie-mono-duo/"
"xof_mono_duo_069","Bouquet ""Sweet Silvia""","Sweet arrangement with Rose Silvia Pink and Tanacetum.","1550","Mid-Range","MONO/DUO bouquets","Rose Silvia Pink / Tanacetum","All-Season","General","https://xoflowers.md/bouquet-sweet-silvia-mono-duo/"
"xof_mono_duo_070","Bouquet of white roses","A classic bouquet composed entirely of white roses.","1200","Mid-Range","MONO/DUO bouquets","White roses","All-Season","General","https://xoflowers.md/bouquet-of-white-roses/"
"xof_mono_duo_071","Bouquet ""Hydrangea""","Elegant bouquet featuring hydrangeas, available in 5 and 9 pieces.","2100","Premium","MONO/DUO bouquets","Hydrangea","All-Season","General","https://xoflowers.md/bouquet-hydrangea/"
"xof_mono_duo_072","Bouquet ""White Fresia""","A pristine bouquet composed solely of white freesia.","1200","Mid-Range","MONO/DUO bouquets","Fresia","All-Season","General","https://xoflowers.md/bouquet-white-fresia/"
"xof_mono_duo_073","Bouquet ""Dawn""","Dawn-inspired bouquet with roses and gerbera.","1500","Mid-Range","MONO/DUO bouquets","Roses / gerbera","All-Season","General","https://xoflowers.md/bouquet-dawn-mono-duo/"
"xof_mono_duo_074","Bouquet ""Autumn sun""","Autumn sun-inspired bouquet with rose, chrysanthemum, and ruskus.","1350","Mid-Range","MONO/DUO bouquets","Rose / chryzantema / ruskus","All-Season","General","https://xoflowers.md/bouquet-autumn-sun-mono-duo/"
"xof_mono_duo_075","Bouquet ""Candy""","Sweet 'Candy' bouquet with roses and hydrangea.","2600","Premium","MONO/DUO bouquets","Roses / hydrangea","All-Season","General","https://xoflowers.md/bouquet-candy/"
"xof_mono_duo_076","Bouquet ""Gentle Autumn""","Gentle autumn roses arrangement, available in S and M sizes.","1350","Mid-Range","MONO/DUO bouquets","Roses","All-Season","General","https://xoflowers.md/bouquet-gentle-autumn-mono-duo/"
"xof_mono_duo_077","Bouquet ""Sweet Autumn""","Sweet autumn-inspired bouquet with hydrangea and chrysanthemum, available in 11 and 15 pieces.","1300","Mid-Range","MONO/DUO bouquets","Hydrangea / chryzantema","All-Season","General","https://xoflowers.md/bouquet-sweet-autumn-mono-duo/"
"xof_mono_duo_078","Freesia bouquet","A delightful bouquet composed solely of freesia, available in various quantities.","1025","Mid-Range","MONO/DUO bouquets","Fresia","All-Season","General","https://xoflowers.md/freesia-bouquet/"
"xof_mono_duo_079","Flower bouquet ""A smile""","A lovely flower bouquet meant to bring a smile, with hydrangea and roses.","1350","Mid-Range","MONO/DUO bouquets","Hydrangea / roses","All-Season","General","https://xoflowers.md/flower-bouquet-a-smile/"
"xof_mono_duo_080","Bouquet ""Lightness""","Light and airy bouquet with rose and tanacetum.","700","Budget","MONO/DUO bouquets","Rose / Tanacetum","All-Season","General","https://xoflowers.md/bouquet-lightness/"
"xof_mono_duo_081","A monobouquet of hydrangeas","A grand monobouquet composed solely of hydrangeas.","2400","Premium","MONO/DUO bouquets","Hydrangea","All-Season","General","https://xoflowers.md/a-monobouquet-of-hydrangeas/"
"xof_mono_duo_082","Bouquet ""The lilac moon""","A dreamy 'Lilac Moon' bouquet with hydrangea and rose.","2900","Premium","MONO/DUO bouquets","Hydrangea / rose","All-Season","General","https://xoflowers.md/bouquet-the-lilac-moon-mono-duo/"
"xof_mono_duo_083","Bouquet ""A summer moment""","Summer moment arrangement with hydrangea and tanacetum, available in S and M sizes.","1150","Mid-Range","MONO/DUO bouquets","Hydrangea / tanacetum","All-Season","General","https://xoflowers.md/bouquet-a-summer-moment-mono-duo/"
"xof_mono_duo_084","Bouquet ""Summer Music""","Harmonious 'Summer Music' bouquet with chrysanthemum and hydrangea.","1450","Mid-Range","MONO/DUO bouquets","Chrysanthemum / Hydrangea","All-Season","General","https://xoflowers.md/bouquet-summer-music/"
"xof_mono_duo_085","Hydrangea bouquet","A charming bouquet composed solely of hydrangeas.","2900","Premium","MONO/DUO bouquets","Hydrangea","All-Season","General","https://xoflowers.md/hydrangea-bouquet-mono-duo/"
"xof_mono_duo_086","Bouquet ""A gentle angel""","A gentle angelic bouquet composed solely of peonies.","2900","Premium","MONO/DUO bouquets","Peonies","All-Season","General","https://xoflowers.md/bouquet-a-gentle-angel/"
"xof_mono_duo_087","Bouquet ""Meet the dream""","A beautiful bouquet to meet your dreams, featuring Coral Charm peonies.","1400","Mid-Range","MONO/DUO bouquets","Peonies Coral Charm","All-Season","General","https://xoflowers.md/bouquet-meet-the-dream/"
