"id","name","description","price","category","flowers","url"
"xof_mono_duo_012","Bouquet ""Cream""","Creamy bouquet featuring spray rose, tanacetum, and gerbera.","2100","MONO/DUO bouquets","rose spray / tanacetum / gerbera","https://xoflowers.md/bouquet-cream/"
"xof_mono_duo_013","Bouquet ""Heart""","Heartfelt bouquet composed of spray roses.","1500","MONO/DUO bouquets","rose spray","https://xoflowers.md/bouquet-heart/"
"xof_mono_duo_014","Bouquet ""The warmth of hearts""","A warm bouquet expressing the warmth of hearts, with hydrangea and spray rose.","4300","MONO/DUO bouquets","hydrangea / rose spray","https://xoflowers.md/bouquet-the-warmth-of-hearts/"
"xof_mono_duo_015","Bouquet ""French kiss""","A romantic 'French Kiss' bouquet composed of roses, available in various quantities.","1450","MONO/DUO bouquets","rose","https://xoflowers.md/bouquet-french-kiss/"
"xof_mono_duo_016","Bouquet ""Powdery charm""","A charming powdery-toned bouquet with rose, gerbera, and hydrangea.","1100","MONO/DUO bouquets","rose / gerbera / hydrangea","https://xoflowers.md/bouquet-powdery-charm/"
"xof_mono_duo_017","Bouquet ""The romance of the morning""","A romantic morning-inspired bouquet with rose and eucalyptus.","650","MONO/DUO bouquets","rose / eucalyptus","https://xoflowers.md/bouquet-the-romance-of-the-morning/"
"xof_mono_duo_018","Bouquet ""A creamy dream""","A dreamy creamy-toned bouquet with rose and eucalyptus.","650","MONO/DUO bouquets","rose / eucalyptus","https://xoflowers.md/bouquet-a-creamy-dream/"
"xof_mono_duo_019","Bouquet ""Lavender Caprice""","A capricious lavender-themed bouquet with hydrangea, rose, and genista.","1100","MONO/DUO bouquets","hydrangea / rose / genista","https://xoflowers.md/bouquet-lavender-caprice/"
"xof_mono_duo_020","Bouquet ""A milky sunset""","A soft 'Milky Sunset' bouquet with rose, wax flower, and spray rose.","1500","MONO/DUO bouquets","rose / wax flower / rose spray","https://xoflowers.md/bouquet-a-milky-sunset/"
"xof_mono_duo_021","Bouquet ""Reflex""","A reflective bouquet composed of spray roses.","1700","MONO/DUO bouquets","Rose spray","https://xoflowers.md/bouquet-reflex/"
"xof_mono_duo_022","Bouquet ""Warm Chords""","A warm and inviting bouquet composed of spray roses.","600","MONO/DUO bouquets","Rose spray","https://xoflowers.md/bouquet-warm-chords/"
"xof_mono_duo_023","Bouquet ""Casanova""","A charming 'Casanova' bouquet with hydrangea and chrysanthemum.","3400","MONO/DUO bouquets","Hydrangea / chryzantema","https://xoflowers.md/bouquet-casanova/"
"xof_mono_duo_024","Bouquet ""White Alaska""","A pristine 'White Alaska' bouquet with chrysanthemum and rose.","1200","MONO/DUO bouquets","Chryzantema / rose","https://xoflowers.md/bouquet-white-alaska/"
"xof_mono_duo_025","Bouquet ""Love language""","A bouquet that speaks the language of love, featuring hydrangea and lisianthus.","3200","MONO/DUO bouquets","Hydrangea / lisianthus","https://xoflowers.md/bouquet-love-language/"
"xof_mono_duo_026","Flower buoquet ""Blue hydrangea""","Lovely blue hydrangea bouquet with germini.","550","MONO/DUO bouquets","Hydrangea / germini","https://xoflowers.md/flower-buoquet-blue-hydrangea/"
"xof_mono_duo_027","Flower bouquet ""Hydrangea rose""","Charming flower bouquet with hydrangea and germini.","550","MONO/DUO bouquets","Hydrangea / germini","https://xoflowers.md/flower-bouquet-hydrangea-rose/"
"xof_mono_duo_028","Bouquet ""Mojito""","A refreshing 'Mojito' bouquet with hydrangea and carnation.","4250","MONO/DUO bouquets","Hydrangea / carnation","https://xoflowers.md/bouquet-mojito/"
"xof_mono_duo_029","Bouquet ""Cosmopolitan""","A sophisticated 'Cosmopolitan' bouquet with hydrangea and rose.","3750","MONO/DUO bouquets","Hydrangea / rose","https://xoflowers.md/bouquet-cosmopolitan/"
"xof_mono_duo_030","Bouquet of peonies","A stunning bouquet composed solely of peonies.","6200","MONO/DUO bouquets","Peon","https://xoflowers.md/bouquet-of-peonies-mono-duo/"
"xof_mono_duo_031","Bouquet ""Pink palette""","A beautiful pink palette bouquet with peony, spray rose, and rose.","2000","MONO/DUO bouquets","Peon / rose spray / rose","https://xoflowers.md/bouquet-pink-palette/"
"xof_mono_duo_032","Bouquet ""Raspberry""","Sweet raspberry-inspired bouquet with peony and raspberry branches.","3350","MONO/DUO bouquets","Peon / raspberry branches","https://xoflowers.md/bouquet-raspberry/"
"xof_mono_duo_033","Bouquet of coral peonies","Vibrant bouquet of coral peonies with eucalyptus, available in various quantities.","700","MONO/DUO bouquets","Peon / eucalypt","https://xoflowers.md/bouquet-of-coral-peonies/"
"xof_mono_duo_034","Bouquet of pink peonies","Delicate bouquet of pink peonies with eucalyptus, available in various quantities.","570","MONO/DUO bouquets","Peon / eucalypt","https://xoflowers.md/bouquet-of-pink-peonies/"
"xof_mono_duo_035","Bouquet ""Leo""","Striking 'Leo' bouquet with rose and viburnum.","1760","MONO/DUO bouquets","Rose / Viburnum","https://xoflowers.md/bouquet-leo/"
"xof_mono_duo_036","Bouquet ""Warmth""","A warm and inviting bouquet with peony and gerbera.","1750","MONO/DUO bouquets","Peony / gerbera","https://xoflowers.md/bouquet-warmth/"
"xof_mono_duo_037","Bouquet ""Avrora""","A radiant 'Avrora' bouquet with hydrangea and gerbera.","2550","MONO/DUO bouquets","Hydrangea / gerbera","https://xoflowers.md/bouquet-avrora/"
"xof_mono_duo_038","Buchet ""Marshmallow""","Sweet marshmallow-inspired bouquet with peonies and oxypetalum.","1250","MONO/DUO bouquets","Peonies / oxypetalum","https://xoflowers.md/buchet-marshmallow-mono-duo/"
"xof_mono_duo_039","Bouquet ""Sarah""","Elegant 'Sarah' bouquet composed solely of peonies.","1650","MONO/DUO bouquets","Peonies","https://xoflowers.md/bouquet-sarah/"
"xof_mono_duo_040","Bouquet ""Kisses""","A sweet 'Kisses' bouquet with peony and hydrangea.","1100","MONO/DUO bouquets","Pieony / hydrangea","https://xoflowers.md/bouquet-kisses/"
"xof_mono_duo_041","Bouquet ""The scent of peonies""","Fragrant bouquet highlighting the scent of peonies and tanacetum.","1550","MONO/DUO bouquets","Peonies / tanacetum","https://xoflowers.md/bouquet-the-scent-of-peonies/"
"xof_mono_duo_042","Bouquet ""Summer sky""","A serene 'Summer Sky' bouquet with hydrangea, tanacetum, and eustoma.","3700","MONO/DUO bouquets","Hydrangea / tanacetum / eustoma","https://xoflowers.md/bouquet-summer-sky/"
"xof_mono_duo_043","Bouquet ""Montreal Mix""","A charming 'Montreal Mix' bouquet with roses.","3600","MONO/DUO bouquets","Rose","https://xoflowers.md/bouquet-montreal-mix/"
"xof_mono_duo_044","Bouquet ""Charm""","A delightful 'Charm' bouquet with peony and matiola.","565","MONO/DUO bouquets","Peony / matiola","https://xoflowers.md/bouquet-charm/"
"xof_mono_duo_045","Bouquet ""Sweet Candy""","A sweet candy-like bouquet composed of spray roses.","1400","MONO/DUO bouquets","Roses spray","https://xoflowers.md/bouquet-sweet-candy/"
"xof_mono_duo_046","Bouquet ""Fresh""","A fresh bouquet with rose, chrysanthemum, and Turkish carnation.","720","MONO/DUO bouquets","Rose / chrysantema / Turkish carnation","https://xoflowers.md/bouquet-fresh/"
"xof_mono_duo_047","Bouquet made of white roses","A classic bouquet composed entirely of white roses.","4400","MONO/DUO bouquets","Rose","https://xoflowers.md/bouquet-made-of-white-roses-mono-duo/"
"xof_mono_duo_048","Bouquet made of hydrangea","Elegant bouquet made exclusively of hydrangeas.","1650","MONO/DUO bouquets","Hydrangea","https://xoflowers.md/bouquet-made-of-hydrangea/"
"xof_mono_duo_049","Bouquet ""La Fleur""","A beautiful 'La Fleur' bouquet with chrysanthemum, rose, and hydrangea.","2700","MONO/DUO bouquets","Chyzantema / rose / hydrangea","https://xoflowers.md/bouquet-la-fleur-mono-duo/"
"xof_mono_duo_050","Bouquet ""Momo""","Charming 'Momo' bouquet featuring chrysanthemums.","850","MONO/DUO bouquets","Chryzantema","https://xoflowers.md/bouquet-momo/"
"xof_mono_duo_051","Bouquet XL","An extra-large bouquet featuring hydrangea and spray roses.","4600","MONO/DUO bouquets","Hydrangea / roses spray","https://xoflowers.md/bouquet-xl-mono-duo/"
"xof_mono_duo_052","Bouquet ""Flight of tenderness""","A tender bouquet resembling a flight of tenderness, with rose and hydrangea.","900","MONO/DUO bouquets","Rose / hydrangea","https://xoflowers.md/bouquet-flight-of-tenderness/"
"xof_mono_duo_053","Bouquet ""Sweet paints""","Sweet colorful arrangement with spray roses and roses, available in S and M sizes.","1350","MONO/DUO bouquets","Rose spray / rose","https://xoflowers.md/bouquet-sweet-paints-mono-duo/"
"xof_mono_duo_054","Bouquet ""Mandarinos""","A vibrant 'Mandarinos' bouquet filled with roses.","2800","MONO/DUO bouquets","Roses","https://xoflowers.md/bouquet-mandarinos-mono-duo/"
"xof_mono_duo_055","Bouquet ""I love you""","A heartfelt 'I Love You' bouquet featuring peonies.","6200","MONO/DUO bouquets","Peony","https://xoflowers.md/bouquet-i-love-you-mono-duo/"
"xof_mono_duo_056","Bouquet ""Roses spray""","A charming bouquet composed of spray roses, available in various quantities.","1095","MONO/DUO bouquets","Roses spray","https://xoflowers.md/bouquet-roses-spray-mono-duo/"
"xof_mono_duo_057","Bouquet ""Lime sorbet""","A refreshing 'Lime Sorbet' bouquet featuring germini, available in various quantities.","410","MONO/DUO bouquets","Germini","https://xoflowers.md/bouquet-lime-sorbet/"
"xof_mono_duo_058","Bouquet ""Aerobic""","An energetic 'Aerobic' bouquet composed of roses, available in various quantities.","850","MONO/DUO bouquets","Roses","https://xoflowers.md/bouquet-aerobic/"
"xof_mono_duo_059","Bouquet ""Eustoma""","A delicate bouquet composed entirely of eustoma, available in various quantities.","550","MONO/DUO bouquets","Eustoma","https://xoflowers.md/bouquet-eustoma/"
"xof_mono_duo_060","Bouquet ""Mon ami""","A friendly 'Mon ami' bouquet with rose and genista, available in S, M, L sizes.","1250","MONO/DUO bouquets","Trandafir / genista","https://xoflowers.md/bouquet-mon-ami/"
"xof_mono_duo_061","Bouquet ""Gypsophila pink""","A lovely pink gypsophila bouquet, available in S and M sizes.","450","MONO/DUO bouquets","Gypsophila","https://xoflowers.md/bouquet-gypsophila-pink/"
"xof_mono_duo_062","Bouquet ""Reverent tenderness""","A bouquet expressing reverent tenderness, featuring gerbera, available in various quantities.","545","MONO/DUO bouquets","Gerbera","https://xoflowers.md/bouquet-reverent-tenderness/"
"xof_mono_duo_063","Bouquet ""Tender roses""","A delicate bouquet of tender roses, available in various quantities.","1050","MONO/DUO bouquets","Roses","https://xoflowers.md/bouquet-tender-roses/"
"xof_mono_duo_064","Bouquet ""Delicate Lace""","A refined 'Delicate Lace' bouquet with ranunculus, available in various quantities.","1680","MONO/DUO bouquets","Ranunculus","https://xoflowers.md/bouquet-delicate-lace/"
"xof_mono_duo_065","Bouquet ""Snow Queen""","A pristine 'Snow Queen' bouquet with ranunculus and asparagus.","1500","MONO/DUO bouquets","Ranunculus / Asparagus","https://xoflowers.md/bouquet-snow-queen/"
"xof_mono_duo_066","Heart ""LOVE IS""","A lovely heart-shaped arrangement with gypsophila, available in S, M, L sizes.","1250","MONO/DUO bouquets","Gypsophila","https://xoflowers.md/heart-love-is/"
"xof_mono_duo_067","Bouquet ""Sweety""","A sweet bouquet with Roses Pink Mondial and Aerobic spray roses, available in S and M sizes.","1550","MONO/DUO bouquets","Roses Pink Mondial / Roses spray Aerobic","https://xoflowers.md/bouquet-sweety/"
"xof_mono_duo_068","Bouquet ""Kylie""","A magnificent bouquet created from luxury roses of famous varieties Pink Expression, Pink Floyd, Julliet, and Silva Pink.","4000","MONO/DUO bouquets","Roses: Expression, Pink Floyd, Julliet, Silva Pink","https://xoflowers.md/bouquet-kylie-mono-duo/"
"xof_mono_duo_069","Bouquet ""Sweet Silvia""","Sweet arrangement with Rose Silvia Pink and Tanacetum.","1550","MONO/DUO bouquets","Rose Silvia Pink / Tanacetum","https://xoflowers.md/bouquet-sweet-silvia-mono-duo/"
"xof_mono_duo_070","Bouquet of white roses","A classic bouquet composed entirely of white roses.","1200","MONO/DUO bouquets","White roses","https://xoflowers.md/bouquet-of-white-roses/"
"xof_mono_duo_071","Bouquet ""Hydrangea""","Elegant bouquet featuring hydrangeas, available in 5 and 9 pieces.","2100","MONO/DUO bouquets","Hydrangea","https://xoflowers.md/bouquet-hydrangea/"
"xof_mono_duo_072","Bouquet ""White Fresia""","A pristine bouquet composed solely of white freesia.","1200","MONO/DUO bouquets","Fresia","https://xoflowers.md/bouquet-white-fresia/"
"xof_mono_duo_073","Bouquet ""Dawn""","Dawn-inspired bouquet with roses and gerbera.","1500","MONO/DUO bouquets","Roses / gerbera","https://xoflowers.md/bouquet-dawn-mono-duo/"
"xof_mono_duo_074","Bouquet ""Autumn sun""","Autumn sun-inspired bouquet with rose, chrysanthemum, and ruskus.","1350","MONO/DUO bouquets","Rose / chryzantema / ruskus","https://xoflowers.md/bouquet-autumn-sun-mono-duo/"
"xof_mono_duo_075","Bouquet ""Candy""","Sweet 'Candy' bouquet with roses and hydrangea.","2600","MONO/DUO bouquets","Roses / hydrangea","https://xoflowers.md/bouquet-candy/"
"xof_mono_duo_076","Bouquet ""Gentle Autumn""","Gentle autumn roses arrangement, available in S and M sizes.","1350","MONO/DUO bouquets","Roses","https://xoflowers.md/bouquet-gentle-autumn-mono-duo/"
"xof_mono_duo_077","Bouquet ""Sweet Autumn""","Sweet autumn-inspired bouquet with hydrangea and chrysanthemum, available in 11 and 15 pieces.","1300","MONO/DUO bouquets","Hydrangea / chryzantema","https://xoflowers.md/bouquet-sweet-autumn-mono-duo/"
"xof_mono_duo_078","Freesia bouquet","A delightful bouquet composed solely of freesia, available in various quantities.","1025","MONO/DUO bouquets","Fresia","https://xoflowers.md/freesia-bouquet/"
"xof_mono_duo_079","Flower bouquet ""A smile""","A lovely flower bouquet meant to bring a smile, with hydrangea and roses.","1350","MONO/DUO bouquets","Hydrangea / roses","https://xoflowers.md/flower-bouquet-a-smile/"
"xof_mono_duo_080","Bouquet ""Lightness""","Light and airy bouquet with rose and tanacetum.","700","MONO/DUO bouquets","Rose / Tanacetum","https://xoflowers.md/bouquet-lightness/"
"xof_mono_duo_081","A monobouquet of hydrangeas","A grand monobouquet composed solely of hydrangeas.","2400","MONO/DUO bouquets","Hydrangea","https://xoflowers.md/a-monobouquet-of-hydrangeas/"
"xof_mono_duo_082","Bouquet ""The lilac moon""","A dreamy 'Lilac Moon' bouquet with hydrangea and rose.","2900","MONO/DUO bouquets","Hydrangea / rose","https://xoflowers.md/bouquet-the-lilac-moon-mono-duo/"
"xof_mono_duo_083","Bouquet ""A summer moment""","Summer moment arrangement with hydrangea and tanacetum, available in S and M sizes.","1150","MONO/DUO bouquets","Hydrangea / tanacetum","https://xoflowers.md/bouquet-a-summer-moment-mono-duo/"
"xof_mono_duo_084","Bouquet ""Summer Music""","Harmonious 'Summer Music' bouquet with chrysanthemum and hydrangea.","1450","MONO/DUO bouquets","Chrysanthemum / Hydrangea","https://xoflowers.md/bouquet-summer-music/"
"xof_mono_duo_085","Hydrangea bouquet","A charming bouquet composed solely of hydrangeas.","2900","MONO/DUO bouquets","Hydrangea","https://xoflowers.md/hydrangea-bouquet-mono-duo/"
"xof_mono_duo_086","Bouquet ""A gentle angel""","A gentle angelic bouquet composed solely of peonies.","2900","MONO/DUO bouquets","Peonies","https://xoflowers.md/bouquet-a-gentle-angel/"
"xof_mono_duo_087","Bouquet ""Meet the dream""","A beautiful bouquet to meet your dreams, featuring Coral Charm peonies.","1400","MONO/DUO bouquets","Peonies Coral Charm","https://xoflowers.md/bouquet-meet-the-dream/"
"xof_mono_duo_088","Bouquet ""Summer Watercolor""","A light 'Summer Watercolor' bouquet with hydrangea and chrysanthemum.","990","MONO/DUO bouquets","Hydrangea / chrysanthemum","https://xoflowers.md/bouquet-summer-watercolor/"
"xof_mono_duo_089","Monobouquet of Gypsophila","A versatile monobouquet made of gypsophila, available in various sizes.","650","MONO/DUO bouquets","Gypsophila","https://xoflowers.md/monobouquet-of-gypsophila/"
"xof_mono_duo_090","Bouquet ""The promise of love""","A romantic bouquet symbolizing the promise of love, with hydrangea and rose.","3150","MONO/DUO bouquets","Hydrangea / rose","https://xoflowers.md/bouquet-the-promise-of-love-mono-duo/"
"xof_mono_duo_091","Bouquet ""Tender May""","A tender May-inspired bouquet with hydrangea and statice.","1400","MONO/DUO bouquets","Hydrangea / Statice","https://xoflowers.md/bouquet-tender-may/"
"xof_mono_duo_092","Bouquet Chrysanthemum","A classic bouquet composed solely of chrysanthemums, available in various quantities.","680","MONO/DUO bouquets","Chrysanthemum","https://xoflowers.md/bouquet-chrysanthemum/"
"xof_mono_duo_093","Bouquet ""Sugar candy""","Sweet 'Sugar Candy' bouquet with roses and germini.","1300","MONO/DUO bouquets","Roses / germini","https://xoflowers.md/bouquet-sugar-candy/"
"xof_mono_duo_094","Bouquet ""For a lady""","A charming bouquet suitable 'For a Lady', featuring Pink Mondial roses.","750","MONO/DUO bouquets","Roses Pink Mondial","https://xoflowers.md/bouquet-for-a-lady/"
"xof_mono_duo_095","Monobouquet of Ecuadorian roses","A stunning monobouquet of Ecuadorian roses and eucalyptus, available in various quantities.","1000","MONO/DUO bouquets","Ecuadorian roses / Eucalypt","https://xoflowers.md/monobouquet-of-ecuadorian-roses/"
"xof_mono_duo_096","Bouquet of alstroemeria","Bright and cheerful alstroemeria bouquet, available in various quantities.","600","MONO/DUO bouquets","Alstroemeria","https://xoflowers.md/bouquet-of-alstroemeria/"
"xof_mono_duo_097","Bouquet of white alstroemeria","Elegant bouquet of white alstroemeria, available in various quantities.","750","MONO/DUO bouquets","White alstroemeria","https://xoflowers.md/bouquet-of-white-alstroemeria/"
"xof_mono_duo_098","Roses ""Pink Mondial""","A beautiful bouquet of 'Pink Mondial' roses, available in various quantities.","1600","MONO/DUO bouquets","Roses Pink Mondial","https://xoflowers.md/roses-pink-mondial-mono-duo/"
"xof_mono_duo_099","Bouquet ""Love Rising""","Rising love arrangement with Roses Nina and Roses Pink Mondial, available in various quantities.","830","MONO/DUO bouquets","Roses Nina/ Roses Pink Mondial","https://xoflowers.md/bouquet-love-rising-mono-duo/"
"xof_mono_duo_100","Monobouquet of colored gypsophila","A vibrant monobouquet made of colored gypsophila, available in various quantities.","900","MONO/DUO bouquets","Colored gypsophila","https://xoflowers.md/monobouquet-of-colored-gypsophila-mono-duo/"
"xof_mono_duo_101","Eustoma bouquet","A delicate bouquet composed entirely of eustoma, available in various quantities.","1050","MONO/DUO bouquets","Eustoma","https://xoflowers.md/eustoma-bouquet-mono-duo/"
"xof_mono_duo_102","Hydrangea bouquet","A lovely bouquet composed entirely of hydrangea, available in various quantities.","3700","MONO/DUO bouquets","Hydrangea","https://xoflowers.md/hydrangea-bouquet-mono-duo-2/"
"xof_mono_duo_103","Bouquet of orchids","An elegant bouquet composed solely of orchids, available in various quantities.","2050","MONO/DUO bouquets","Orchid","https://xoflowers.md/bouquet-of-orchids/"
"xof_mono_duo_104","Bouquet of tulips","A cheerful bouquet composed solely of tulips, available in various quantities.","500","MONO/DUO bouquets","Tulip","https://xoflowers.md/bouquet-of-tulips/"
"xof_mono_duo_105","Bouquet of pink tulips","A delicate bouquet of pink tulips, available in various quantities.","500","MONO/DUO bouquets","Tulip","https://xoflowers.md/bouquet-of-pink-tulips/"
"xof_mono_duo_106","Bouquet of white tulips","A pristine bouquet of white tulips, available in various quantities.","500","MONO/DUO bouquets","Tulip","https://xoflowers.md/bouquet-of-white-tulips/"
"xof_mono_duo_107","Bouquet of irises","A striking bouquet composed solely of irises, available in various quantities.","500","MONO/DUO bouquets","Iris","https://xoflowers.md/bouquet-of-irises/"
"xof_mono_duo_108","Monobouquet of chrysanthemums","A vibrant monobouquet made of chrysanthemums, available in various quantities.","600","MONO/DUO bouquets","Chrysanthemum","https://xoflowers.md/monobouquet-of-chrysanthemums/"
"xof_mono_duo_109","Mono-bouquet of carnations","A classic mono-bouquet composed of carnations, available in various quantities.","650","MONO/DUO bouquets","Carnation","https://xoflowers.md/mono-bouquet-of-carnations/"
"xof_mono_duo_110","Monobouquet of gerberas","A cheerful monobouquet featuring gerberas, available in various quantities.","950","MONO/DUO bouquets","Gerbera","https://xoflowers.md/monobouquet-of-gerberas/"
"xof_mono_duo_111","Monobouquet of white gerberas","A pristine monobouquet composed of white gerberas, available in various quantities.","950","MONO/DUO bouquets","White gerbera","https://xoflowers.md/monobouquet-of-white-gerberas/"
"xof_mono_duo_112","Monobouquet of white eustoma","An elegant monobouquet composed of white eustoma, available in various quantities.","750","MONO/DUO bouquets","White eustoma","https://xoflowers.md/monobouquet-of-white-eustoma/"
"xof_mono_duo_113","Bouquet of white orchids","A sophisticated bouquet composed of white orchids, available in various quantities.","1800","MONO/DUO bouquets","Orchid","https://xoflowers.md/bouquet-of-white-orchids/"
"xof_mono_duo_114","A mono-bouquet of red tulips","A vibrant mono-bouquet composed solely of red tulips, available in various quantities.","500","MONO/DUO bouquets","Red tulip","https://xoflowers.md/a-mono-bouquet-of-red-tulips/"
"xof_premium_candy","Bouquet ""Candy""","Sweet 'Candy' bouquet with roses and hydrangea.","2600","Premium","Roses / hydrangea","https://xoflowers.md/bouquet-candy/"
"xof_authors_coral_charm","Bright flower bouquet ""Coral Charm""","Bright, life-affirming flower trio Coral Charm. Perfect for making surprises with Coral Charm peonies, viburnum and eucalyptus that will keep fresh and fragrant for a long time","1700","Author's bouquets","Peonies / viburnum / eucalyptus","https://xoflowers.md/bright-flower-bouquet-coral-charm/"
"xof_roses_bouquet","Bouquet of roses","A classic bouquet composed solely of roses.","3000","Classic bouquets","Roses","https://xoflowers.md/bouquet-of-roses/"
"xof_premium_sweet_love","Bouquet ""Sweet Love""","Florists collected Pink Floyd and Mandala roses in shades of chic pink into a delightful 'Sweet Love' bouquet. With long stems and a delicate aroma, roses are suitable as a gift to a loved one.","830","Premium","Rose sort Pink Floyd / Rose sort Mandala","https://xoflowers.md/bouquet-sweet-love/"
"xof_accessories_001","Box for carrying flowers","Box for carrying flowers.","100","Additional accessories / Vases",,"https://xoflowers.md/box-for-carrying-flowers-1/"
"xof_accessories_002","Box for carrying flowers","Box for carrying flowers.","100","Additional accessories / Vases",,"https://xoflowers.md/box-for-carrying-flowers-2/"
"xof_accessories_003","Fertilizer for cut flowers","Fertilizer for cut flowers.","10","Additional accessories / Vases",,"https://xoflowers.md/fertilizer-for-cut-flowers/"
"xof_accessories_004","Aquabox for the bouquet","Aquabox for the bouquet.","60","Additional accessories / Vases",,"https://xoflowers.md/aquabox-for-the-bouquet/"
"xof_accessories_005","Pulverizer for flowers","Pulverizer for flowers.","450","Additional accessories / Vases",,"https://xoflowers.md/pulverizer-for-flowers-small/"
"xof_accessories_006","Pulverizer for flowers","Pulverizer for flowers.","650","Additional accessories / Vases",,"https://xoflowers.md/pulverizer-for-flowers-large/"
"xof_accessories_007","Watering can","Watering can.","1000","Additional accessories / Vases",,"https://xoflowers.md/watering-can/"
"xof_accessories_008","Ceramic vase ""Butterfly""","Ceramic vase 'Butterfly', size M.","3300","Additional accessories / Vases",,"https://xoflowers.md/ceramic-vase-butterfly/"
"xof_accessories_009","Glass vase ""Wave"" M","Glass vase 'Wave', size M.","650","Additional accessories / Vases",,"https://xoflowers.md/glass-vase-wave-m/"
"xof_accessories_010","Glass vase ""Wave"" L","Glass vase 'Wave', size L.","700","Additional accessories / Vases",,"https://xoflowers.md/glass-vase-wave-l/"
"xof_accessories_011","Ceramic vase","Ceramic vase, available in S and M sizes.","800","Additional accessories / Vases",,"https://xoflowers.md/ceramic-vase-sm/"
"xof_accessories_012","Kenzan cleaner","Kenzan cleaner.","70","Additional accessories / Vases",,"https://xoflowers.md/kenzan-cleaner/"
"xof_accessories_013","Vase for kenzan","Ceramic vase for kenzan.","500","Additional accessories / Vases",,"https://xoflowers.md/vase-for-kenzan-ceramic-1/"
"xof_accessories_014","Bowl for kenzan","Ceramic bowl for kenzan.","320","Additional accessories / Vases",,"https://xoflowers.md/bowl-for-kenzan-ceramic/"
"xof_accessories_015","Vase for kenzan","Ceramic vase for kenzan.","160","Additional accessories / Vases",,"https://xoflowers.md/vase-for-kenzan-ceramic-2/"
"xof_accessories_016","Vase made of glass","Glass vase.","460","Additional accessories / Vases",,"https://xoflowers.md/vase-made-of-glass-1/"
"xof_accessories_017","Vase made of glass","Glass vase.","680","Additional accessories / Vases",,"https://xoflowers.md/vase-made-of-glass-2/"
"xof_accessories_018","Kenzan 1cm","Kenzan, 1cm in size.","150","Additional accessories / Vases",,"https://xoflowers.md/kenzan-1cm/"
"xof_accessories_019","Kenzan 4cm","Kenzan, 4cm in size.","380","Additional accessories / Vases",,"https://xoflowers.md/kenzan-4cm/"
"xof_accessories_020","Kenzan 6cm","Kenzan, 6cm in size.","500","Additional accessories / Vases",,"https://xoflowers.md/kenzan-6cm/"
"xof_accessories_021","Black Bowl for kenzan","Black glass bowl for kenzan.","250","Additional accessories / Vases",,"https://xoflowers.md/black-bowl-for-kenzan/"
"xof_accessories_022","A black kenzan vase","A black kenzan vase.","450","Additional accessories / Vases",,"https://xoflowers.md/black-kenzan-vase/"
"xof_accessories_023","A burgundy kenzan vase","A burgundy glass kenzan vase.","450","Additional accessories / Vases",,"https://xoflowers.md/burgundy-kenzan-vase/"
"xof_accessories_024","Vase ""Green glass""","Vase made of green glass.","400","Additional accessories / Vases",,"https://xoflowers.md/vase-green-glass/"
"xof_accessories_025","Watering can","Watering can.","1269","Additional accessories / Vases",,"https://xoflowers.md/watering-can-v2/"
"xof_accessories_026","Souvenir ""Monkey""","Souvenir 'Monkey'. Material: ceramics / metal.","270","Additional accessories / Vases",,"https://xoflowers.md/souvenir-monkey/"
"xof_accessories_027","Vase Rabbit","Vase in the shape of a rabbit. Material: Ceramics.","250","Additional accessories / Vases",,"https://xoflowers.md/vase-rabbit/"
"xof_accessories_028","Vase Zebra","Vase in the shape of a zebra. Material: ceramics.","250","Additional accessories / Vases",,"https://xoflowers.md/vase-zebra/"
"xof_accessories_029","Vase","Ceramic vase.","250","Additional accessories / Vases",,"https://xoflowers.md/vase-ceramic-250/"
"xof_accessories_030","Candle","Candle.","200","Additional accessories / Vases",,"https://xoflowers.md/candle/"
"xof_valentines_001","Box with french roses","Box with Roses Mandala and eucalyptus.","2250","St. Valentine's Day","Roses Mandala / eucalypt","https://xoflowers.md/box-with-french-roses/"
"xof_valentines_002","Basket with flowers ""Gentle Breath""","Basket with hydrangea, chrysanthemum, eustoma, rose, and ruskus.","2020","St. Valentine's Day","Hydrangea / chrysanthemum / eustoma / rose / ruskus","https://xoflowers.md/basket-with-flowers-gentle-breath/"
"xof_valentines_003","Bouquet ""Blazing Tenderness""","Bouquet with gerbera, rose, viburnum, daffodil, hydrangea, and amaranth.","3200","St. Valentine's Day","gerbera / rose / viburnum / daffodil / hydrangea / amaranth","https://xoflowers.md/bouquet-blazing-tenderness-valentines/"
"xof_valentines_004","Bouquet ""Heart in flowers""","Bouquet with rose, gerbera, ranunculus, asparagus, and spray rose.","2500","St. Valentine's Day","rose / gerbera / ranunculus / asparagus / rose spray","https://xoflowers.md/bouquet-heart-in-flowers/"
"xof_valentines_005","Buchet ""Scarlet Inspiration""","Bouquet with 70cm roses, available in various quantities.","2100","St. Valentine's Day","rose 70cm","https://xoflowers.md/buchet-scarlet-inspiration-valentines/"
"xof_valentines_006","Bouquet ""Heart""","Bouquet with spray rose.","1500","St. Valentine's Day","rose spray","https://xoflowers.md/bouquet-heart-valentines/"
"xof_valentines_007","Bouquet ""The warmth of hearts""","Bouquet with hydrangea and spray rose.","4300","St. Valentine's Day","hydrangea / rose spray","https://xoflowers.md/bouquet-the-warmth-of-hearts-valentines/"
